did,handle,avatar,description,display_name,created_at,indexed_at,followers_count,region
did:plc:ehe3hhi3a3m6wspyosm5bbs2,barrymaguire.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ehe3hhi3a3m6wspyosm5bbs2/bafkreieocqwf3shlt5uzpm6rf26z36utigo5ktwlqqppkvhkotu3yqmkxe@jpeg,moral and political theorist at the University of Edinburgh,Barry Maguire,2024-11-15T08:01:59.272Z,2024-11-26T11:18:02.908Z,147,
did:plc:6ln3lunhbwwya2fwom4caozo,hmaynard.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:6ln3lunhbwwya2fwom4caozo/bafkreihgr6uj2lhjrs7tcbb3cmfsfn5upvcqo33mnb3vwqappespxmptau@jpeg,,,2024-09-22T19:30:16.246Z,2024-09-22T19:30:16.246Z,13,
did:plc:7f5avfrcdmbgyqx5qqgkxlqw,britsoul.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7f5avfrcdmbgyqx5qqgkxlqw/bafkreifpojzzprz2trfequ46tkct3ak3afzinchpqj25rm62i6l7nnlqdu@jpeg,hopeful kind inclusive indie [since 1-6-21 and 11-5-24 concerned is putting it mildly],britsoul,2024-11-13T03:59:48.512Z,2024-11-27T19:24:32.109Z,62,
did:plc:px42hof4qwy2bjvaay7z3oin,nelsonlichtenstein.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:px42hof4qwy2bjvaay7z3oin/bafkreif62xkr6lsfayczmdiliwqtqq6oetzfbw5vvryumyiltz7wty3umm@jpeg,"Historian, sometime journalist, retired actually",Nelson Lichtenstein,2024-11-19T06:42:18.138Z,2024-11-25T01:59:40.208Z,471,
did:plc:w3ppljbt2mb763x6fsntsy3r,evashokiyer.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:w3ppljbt2mb763x6fsntsy3r/bafkreiaq6tl3gccjgfrhemyly7esip6zaju7s5rtw5uhtearikl6rdvh6y@jpeg,"Interested in ideas, books, music, cricket, politics etc",Ashok,2024-11-15T15:19:04.055Z,2024-11-20T17:56:16.405Z,61,
did:plc:4xm34nlqu6zucazra2kwohym,philiprathgeb.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:4xm34nlqu6zucazra2kwohym/bafkreie23wefenli5mhf5qsemgg4452cpbu2ae7ew5rwavcdmv3my5oobq@jpeg,"Associate Professor in Social Policy @EdinburghUni. PhD @EUI_EU
New book: ""How the Radical Right Has Changed Capitalism and Welfare"" @ Oxford University Press. 
Website: www.philiprathgeb.com ",Philip Rathgeb,2023-10-31T21:21:41.914Z,2024-11-26T21:28:03.908Z,252,
did:plc:yx52c2g3wjevtncz6rhsutpj,alexwilliams5151.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:yx52c2g3wjevtncz6rhsutpj/bafkreihytsrxbpfdmrvbhu4owl5thk4xxr4w7uqsccs5q3bbxbnngr5ea4@jpeg,"I believe in Democracy and will do my part! We are strong 💪 together! and Dog lover, music, nature. Dad/Father and a good reader.",Alex Williams,2024-11-27T17:05:32.307Z,2024-11-28T02:45:29.108Z,62,
did:plc:luwpefynzx2ogtpndedqsndl,paulihuotari.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:luwpefynzx2ogtpndedqsndl/bafkreic3x7vzfhzebcd3spthherlks3pu7wxfazdujwhpsqbai5gjhmavq@jpeg,Political adviser to MEP Li Andersson | Economic policy & environment,Pauli Huotari,2023-10-16T12:54:47.074Z,2024-11-16T16:04:22.412Z,213,
did:plc:m66wfzjsyvalcuxrjda5kj3w,camillaregine.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:m66wfzjsyvalcuxrjda5kj3w/bafkreiflx4kyql37ebvt2257xh7ytjaievcdyppnxaashdzgntlkvd5cse@jpeg,"Founder and Program Director of Polylogos Association. Pro-democracy activist, civic educator and trainer. Adventurous traveler, nordic idealist and global citizen, home is where community and connection thrives.",Camilla Regine,2024-11-26T06:10:18.808Z,2024-11-26T07:10:12.308Z,15,
did:plc:qq7qelei2wrsli3vtmleaq7a,francismarkham.work,https://cdn.bsky.app/img/avatar/plain/did:plc:qq7qelei2wrsli3vtmleaq7a/bafkreibhtetmh45lklhh5hvpyx7cz7mdkrmy52p7t5oyqc5j2iyeko32qa@jpeg,"Likes geography, hates writing bios. Settler on stolen land. He/his. 


I have never met with Brian Burke.",Francis Markham ,2023-06-21T09:27:03.737Z,2024-03-25T03:09:56.245Z,2464,
did:plc:72puuhsb2gxwnohuyu2ypuph,theresakuhn.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:72puuhsb2gxwnohuyu2ypuph/bafkreifaaj542mtxlwcioc4br5ms3segc4hg4xrvtfnmqeb3v4m7yq4ilm@jpeg,"Professor and Academic Director, Amsterdam Center for European Studies, University of Amsterdam",Theresa Kuhn,2024-11-27T19:29:26.208Z,2024-11-27T19:45:55.110Z,452,
did:plc:g243o3zxduc7xm5kviocbqte,mario22h.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:g243o3zxduc7xm5kviocbqte/bafkreicr5mpnu5utcwedt5efgli4qdc5izktdk7wykv3aqcwfqcbg3egkm@jpeg,Assistant Professor of Sociology at Mills College at Northeastern. Author of Bushwick’s Bohemia: Art and Revitalization in Gentrifying Brooklyn,Mario,2024-11-20T14:06:11.104Z,2024-11-20T14:24:35.504Z,98,
did:plc:6ykrmzcjsql733kl23eugkx4,deseanweber.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:6ykrmzcjsql733kl23eugkx4/bafkreidakbxubdae4vyfkma4xovpd44cagdfdz2fa5blxqw5tw2gy42qom@jpeg,"economic democracy researcher 

prev: UCL IIPP + The Democracy Collaborative

Arsenal FC, books, movies, and tv",De’Sean Weber,2024-11-15T01:24:56.287Z,2024-11-25T18:31:02.710Z,299,
did:plc:hq4vbqmfiyzzaygox55jjofs,ischlosshauer.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:hq4vbqmfiyzzaygox55jjofs/bafkreied5zkmfyjuflkigkum4x6h5tfusig7jslh6vnk64v3plrb5k2ei4@jpeg,,,2024-11-12T16:56:37.143Z,2024-11-12T16:56:37.143Z,2,
did:plc:widgyt22g4jza4eclj362spl,uribejuanita.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:widgyt22g4jza4eclj362spl/bafkreicq334gelzw5ypsrf65qhsb4wtv6nen3fc6euqd57g3qnoryu2wui@jpeg,"Postdoctoral Researcher Geneva Graduate Institute | Visiting Lecturer Université de Lausanne| Doing research on multistakeholderism, global governance, and the politics of knowledge",Juanita Uribe,2024-11-19T12:57:16.439Z,2024-11-27T13:45:53.309Z,179,
did:plc:a7joe3f7plckqa4dcypqbuhr,mckiernangonzalez.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:a7joe3f7plckqa4dcypqbuhr/bafkreibgs2dmkkbffm7ziayj66v6o23dbnc4xzmilmfyndkqrcpfpiucgq@jpeg,"Reader, teacher, parent, child, sibling, partner, mediocampista, runner, historian",John Mckiernan-Gonzalez,2023-09-03T20:19:45.062Z,2024-01-26T01:13:04.762Z,235,
did:plc:o65wkw2oh6rkzbr32rlgadqb,christysomos.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:o65wkw2oh6rkzbr32rlgadqb/bafkreias3tz4wchzibi3wf56ojstakj6r27qs2vcsk6kbkkdf36lnzmz3e@jpeg,"| Personal acct | Award-winning Journalist, Editor, Producer | Views are mine| Likes & RTs are news I’m following ≠ endorsements | International affairs, extremism, modern conflict, geo-politics, OSINT| DM for Signal",Christy Somos,2024-11-17T20:16:08.095Z,2024-11-19T21:05:10.798Z,15999,
did:plc:fkwmmn53vj5aghet25xkogsx,tomazdolar77.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fkwmmn53vj5aghet25xkogsx/bafkreidrtsq3hzcoavsaqe2zsan3zrxi5vdewutqme3hn7y2h33yyud4d4@jpeg,Content Creator  Gamer Photography Filmmaker Influencer ,Tomaž Dolar   🎮,2024-11-15T19:05:31.560Z,2024-11-27T13:54:03.709Z,2568,
did:plc:ukclmdj4nedg52a2lq2l6n4b,aescruggs.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ukclmdj4nedg52a2lq2l6n4b/bafkreiarsbkl3tzq2zhw3vsedp3yd5sem7uv64fkswtrjzvg5rkmblyns4@jpeg,,,2024-11-10T19:56:33.314Z,2024-11-10T19:56:33.314Z,41,
did:plc:x2bwqo6nyawf4hllovrm3lrd,haller55.bsky.social,,"Retired RN,JD, lefty, Democrat.  Mom, grandma, voter, anti fascists, save our planet, our country, our children.",,2024-10-17T18:47:16.850Z,2024-11-10T21:55:45.913Z,4053,
did:plc:khgzvb7e353ieae5bdzh4gpv,lbogner.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:khgzvb7e353ieae5bdzh4gpv/bafkreih7b77qshtruziygervjwja77q2l466ccvh4ke4yvv7v36b553kty@jpeg,"PhD fellow at Roskilde University, Denmark
 studying politics, expertise & law in climate finance.",Lukas Bogner,2023-09-29T06:15:03.391Z,2024-11-22T16:34:53.815Z,225,
did:plc:3wra3cxkfreuh66qyamwqerl,drlandislife.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:3wra3cxkfreuh66qyamwqerl/bafkreiemhdn4qfmp6273p4i3fqb7r2gtktzsz76f5fsvlh5cq6hvqrjyxm@jpeg,"African feminist, researcher & author researching land grabs, food, labour, politics & feminism in West Africa & Global South| https://orcid.org/0000-0001-8681-8476",Rama Salla Dieng 🍉,2023-09-19T16:57:05.469Z,2024-11-21T10:17:44.433Z,8411,
did:plc:snxezkzos2hf7adnxv7p6zap,michellebeyeler.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:snxezkzos2hf7adnxv7p6zap/bafkreievdi6gwgpzeljziiu7mcltnaeamhx7t2ynf4ik5f45nn2pqyk5wi@jpeg,"political scientist @ uzh interested in social policy, politics, political economy, interest groups… ",Michelle Beyeler ,2023-12-16T21:45:57.201Z,2024-01-26T03:31:56.262Z,146,
did:plc:5wmbo5uvnpfjzq2giopvjjv3,christianvedel.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:5wmbo5uvnpfjzq2giopvjjv3/bafkreibi5t4pxxmzeyzkrxug5h7o4jdbubd6lqo6o46yoekkyk4pyguicq@jpeg,"Assistant Professor at @sdueconhist.bsky.social, University of Southern Denmark. Interested in Economic Geography, Machine Learning and Causal Inference in Economic History.
https://sites.google.com/view/christianvedel",Christian Vedel,2023-08-04T09:16:30.056Z,2024-11-27T10:21:20.008Z,1358,
did:plc:gcxs3qkdbr5lwxkxofhzs4tf,mpdalto.bsky.social,,,Matt Dalto,2023-08-26T16:17:33.868Z,2024-11-22T19:13:43.316Z,34,
did:plc:lloafdzhv4a7ydayutussv4t,um-psc.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:lloafdzhv4a7ydayutussv4t/bafkreiaivon32vsf6vzvcjoinbo76bk6jkbglp3tfvdctwzztv4ccxn6ga@jpeg,"The Michigan Population Studies Center & Population Dynamics and Health Program are interdisciplinary communities of scholars in population research and training: Where demographers find their people!
",UM Population Studies Center,2024-11-13T23:28:29.307Z,2024-11-27T14:05:00.007Z,1373,
did:plc:dyqmqi2r2anajjovrqfn6w6i,rattypie1.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:dyqmqi2r2anajjovrqfn6w6i/bafkreigfxunkowvz23tpdu6lbs5aevbzusfyio5zf5j4mxvks5nyfazgeu@jpeg,,,2024-11-13T19:18:00.013Z,2024-11-13T19:18:00.013Z,136,
did:plc:vcddplfkwtjscvc3sh3aphwo,bardicarts.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:vcddplfkwtjscvc3sh3aphwo/bafkreibtgzrpqxoydj7jodqs3wbsq4aycdj4d7n7mtaxk236mflqdbe7ny@jpeg,"Visual Artist & Scribbler with a Liberal Scorpio's regard of Pluto as a Planet. When we attune, we locate 💙🦉

observing≈writing≈thinking≈sharing 🌊 Creating art in multimodes & media  

#paintings #digitalcompositeimages #photographs",Tom Ogburn 🪔,2024-11-11T02:14:50.418Z,2024-11-28T02:58:21.908Z,743,
did:plc:2f2orp4miwbkd56mkwwkyaer,erystotle.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:2f2orp4miwbkd56mkwwkyaer/bafkreiatvn7tx7rlhx5kocylx4uaqdmixqlpjy5agaihpykmeld7rghysy@jpeg,Just trying to make some magic in this dumpster fire world.,The Optimistic Nihilist,2024-11-18T19:54:39.580Z,2024-11-29T00:45:34.608Z,94,
did:plc:xc3vptyxsht2gbgresumjr7e,codiest.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xc3vptyxsht2gbgresumjr7e/bafkreif7qa7nebz7fe5oly4ovd5koflno5rmzns3x544jml2zdes57jxeu@jpeg,"A guide of sorts for those at the height of their promise and for those pondering the promises beyond. Adjacent to law, medicine, design, non-food ag, econ, art (especially photography and painting), urbanism/ruralism, travel, languages—among others.",Ambivert Charging (🔋 77%),2024-02-20T07:41:42.886Z,2024-11-27T12:31:17.808Z,253,
did:plc:tbxozw5vpmhwzq2jkt3xhaor,uriebay.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:tbxozw5vpmhwzq2jkt3xhaor/bafkreia2zbsxg6kiy6xljwts2neqoyvkkj4xgaosu5hw54pdoqxfikzpxe@jpeg,"Pediatrician, technical consultant,  defender of a democratic republic. I belong to a Silken, a BC & 2 Connemaras. This solely reflects personal opinions. RT≠endorsement. She/her. Ally. DMs from ppl I know only please.",UrieBay,2024-11-17T19:26:39.372Z,2024-11-26T15:20:31.010Z,429,
did:plc:msxeyfsi7ca2whlq7y2fbpqc,jordicrisol.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:msxeyfsi7ca2whlq7y2fbpqc/bafkreigowkrrbijpdxiux7b6xhp7awalnghwnfuvkfiwzb5wpfarcp4zci@jpeg,"Politoleg. Les coses son com son, no com vols que siguin. Fundador i consultor a @thinkoclock. Ordre i progrés.",Jordi Crisol,2024-11-14T14:02:20.265Z,2024-11-15T09:40:12.567Z,102,
did:plc:nkupkskbnezva7buf2yubzwu,cjres.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:nkupkskbnezva7buf2yubzwu/bafkreifekfkrlerpnfktss23am362q4u3ax4gn5iwat42tntxhmpbffyti@jpeg,International multi-disciplinary journal publishing spatial dimensions of contemporary socio-economic-political change,"Cambridge Journal of Regions, Economy and Society",2024-02-09T13:50:44.713Z,2024-11-12T13:53:47.239Z,551,
did:plc:tpojiophudllwrvt7554wknl,seawiz2.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:tpojiophudllwrvt7554wknl/bafkreicz5m7p4mw5j6mskh56iblt2rpor3n3stdwfequut3xdohkf3tm2q@jpeg,"Still INFJ. 

Love is what matters and what the world needs more of.

Life is for learning.

Recognize fascism…mother lived under Hitler…lessons learned.",CB,2024-11-15T08:30:16.373Z,2024-11-25T04:25:21.707Z,357,
did:plc:ptpgdt4ps6na4tshwxvlsmmt,joaohca.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ptpgdt4ps6na4tshwxvlsmmt/bafkreictayyibgskqubjjnmjrhzap67f6jshd74kehytwob4uitptvi5hm@jpeg,,,2024-11-18T13:41:54.782Z,2024-11-18T13:41:54.782Z,6,
did:plc:qaaf5bayncce47gsohzjghen,iremgo.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:qaaf5bayncce47gsohzjghen/bafkreia3l472un7tg2ygfptnovzzqju4snuqz3xras3e5pcmfwkqyjgnza@jpeg,"Liberté, égalité, fraternité. Irish ☘️ Life is just one small piece of light between two eternal darknesses (Nabokov). Shine bright!",,2024-10-27T13:57:18.453Z,2024-11-20T17:38:19.285Z,293,
did:plc:vlijxgnwn2vzjuqlidvwq3qm,jonhulton.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:vlijxgnwn2vzjuqlidvwq3qm/bafkreigxzghw73oghhdivx7ovlezaboce4ttiltcr24eepzpfsi7vbpuwm@jpeg,"General Dogsbody, occasional musician.",Jon Hulton,2024-11-18T09:21:08.486Z,2024-11-18T16:29:13.380Z,31,
did:plc:mc3wjmko6cpemi2hnrzcwboa,eddiewash.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:mc3wjmko6cpemi2hnrzcwboa/bafkreif7glbakhowgvbkjmlip4ohoyffssuoig4ztufkslr2vlsmxre4fe@jpeg,,Eddie,2024-02-06T20:08:42.683Z,2024-11-09T22:02:14.112Z,95,
did:plc:slvs3bydbkl6j3itycl4bquh,andrewduffeu.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:slvs3bydbkl6j3itycl4bquh/bafkreidpxfqyk6zkwecmz43c6zqxlfkks3lvsrasvbu6m6i3a732ggmku4@jpeg,Ex MEP. Federalist. Liberal. European Policy Centre. Lives and writes in Cambridge UK. @volteuropa.bsky.social @libdems.org.uk  ,Andrew Duff,2024-11-19T16:17:43.538Z,2024-11-24T15:19:35.909Z,890,
did:plc:qcok4vh6pvxw57omq6zsed7i,phenomenalworld.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:qcok4vh6pvxw57omq6zsed7i/bafkreiatzacynwv7bvz35t5xsktgarnkzi4h6zh4r2bluxhwz2pa2dzhly@jpeg,"Publication of JFI. Disponível em PT / disponible en ES.
phenomenalworld.org
phenomenalworld.org/pt-br
phenomenalworld.org/es",Phenomenal World,2023-07-03T11:46:52.513Z,2024-09-03T17:28:42.037Z,1532,
did:plc:xmca4n6xiwgxo2gv33nbenw2,pauldavidbeaumont.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xmca4n6xiwgxo2gv33nbenw2/bafkreifbyutnruus3nuvylnrjlqrxble7bsnp5jjtuvz6l5pe3kbhndlem@jpeg,"Senior Researcher at NUPI;  Editor at Cooperation & Conflict. Interests: global environmental politics, international institutions, nukes, hierarchies & dodgy-indicators. If you really do learn most from mistakes then I'm a genius.
",Paul Beaumont,2023-08-22T15:14:07.407Z,2024-01-26T00:51:14.991Z,1327,
did:plc:fvn2vsxaic2ud26x7ypjo3ia,eamonoreilly.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fvn2vsxaic2ud26x7ypjo3ia/bafkreiexqpaitmov5fqqh7yr5n3224jkq24chctu3lvrocvd5qmzk57a5q@jpeg,"Yer man in Brussels from Belfast.  
Irish Republican and Socialist.
Trade unionist. Anti-poverty campaigner.
Supporter of Palestinian freedom.
Been wined, dined and arrested by British and US armies.",Eamon O'Reilly,2024-08-14T11:51:17.819Z,2024-11-13T16:36:26.814Z,1423,
did:plc:jznkrobev2ibbbwcnrnoufys,mozarn.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jznkrobev2ibbbwcnrnoufys/bafkreidgh4lqdlrh3k3i3monmg4mdxxvkvim7h6thqwgsuvayhlkq55b4i@jpeg,I'm rude now 💜,MoZarn,2024-02-06T22:59:03.223Z,2024-11-17T05:52:49.562Z,132,
did:plc:ju2btlukwgwz2z2fdracp7xj,yoyorkyo.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ju2btlukwgwz2z2fdracp7xj/bafkreiemloezqjlvcd4o7t6gjqdvbxww3mzyip44dhiv4gbzycqokx2g7e@jpeg,"Researcher @Institut für Europäische Politik
EU democracy, the rule of law, and gemütlichkeit 
",York Albrecht,2023-10-03T14:23:56.101Z,2024-11-27T14:59:29.108Z,44,
did:plc:ikzvpnldt3hqjfdaiclup3ax,eduralph.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ikzvpnldt3hqjfdaiclup3ax/bafkreicfdzii5zdv2gboc6a7gzrrgvlked7l6o5bjznv4byaqe3vzg5kj4@jpeg,,,2024-11-27T07:03:03.707Z,2024-11-27T07:03:03.707Z,5,
did:plc:unkfqovpz6tki6oekwyoqkr4,ascoppetta.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:unkfqovpz6tki6oekwyoqkr4/bafkreidu7xg7o4mecbaccxiftvdpp2f6mibozds7c4p7emmkotgzwo35wm@jpeg,"Curious writer, reader, mother. Replenished by nature, books, film, music, art, dogs, compassion and empathy.",Andrea Scoppetta,2024-11-24T16:58:02.909Z,2024-11-25T00:56:09.509Z,587,
did:plc:5at543te66yx2azpyxxyv62d,moulick.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:5at543te66yx2azpyxxyv62d/bafkreiagr4y45uxh4xmqctvimgspkbbjetdqwtyoyz7asnegviblyb7lgq@jpeg,#Entrepreneurship #Strategy researcher @Baruch College,Abhi Moulick,2023-12-16T15:00:40.081Z,2024-11-19T01:04:25.523Z,33,
did:plc:affsapj6wtr2zhw74ikbbjx6,saurabhprasad-2.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:affsapj6wtr2zhw74ikbbjx6/bafkreiec43wldwfmt766kmkxti2jotef57zfiwn6hdhwprzmfn7pmfxzce@jpeg,"💙 Software Architect & Sr. Fullstack Engineer - Java, JS, Python, ML/AI

Other interests: CompSci, Tech, Startups, Academia, Research, Electronics, Mathematics, Physics, Space, Science, AR/VR, Robotics, Guitar, Piano, Sci-fi, Languages",Saurabh Prasad,2024-11-24T06:00:38.608Z,2024-11-25T10:41:21.508Z,438,
did:plc:tawodok3e3yyml4n2ipwatjv,ckrafftc.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:tawodok3e3yyml4n2ipwatjv/bafkreibom54ja7pwcagf5m6jpneg4rsgm4a2i666armlyuyhhmn3ysf6ii@jpeg,"Economist, Associate Prof. @ Humphrey School of Public Affairs, University of Minnesota  Education/Labor/Development/Gender/ECD/Inequality in the Middle East and North Africa.",Caroline Krafft,2023-03-13T14:59:45.080Z,2024-08-14T13:58:54.620Z,7172,
did:plc:lja5ykoy7wqsxz7m36r5fbvs,caseydominguez.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:lja5ykoy7wqsxz7m36r5fbvs/bafkreibgzrmk36huil4sk7fkk6wl6e7a6q433z4dvyq5mofitcko7aeq2e@jpeg,"Political scientist focusing on American politics, presidency, parties. San Diego Padres.",Casey Dominguez,2024-11-14T00:19:43.519Z,2024-11-20T17:41:37.187Z,17430,
did:plc:jnbkssuriochxc5nh3ahhwzp,scottyloh.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jnbkssuriochxc5nh3ahhwzp/bafkreifz5krobyntcr634uabuw2nhltnh5sa6mazujctkougs7n4uzfe6y@jpeg,,,2024-11-12T17:15:06.243Z,2024-11-12T17:15:06.243Z,6,
did:plc:m7qtlrkhg7xmapdxf6k4hci6,tuckerdrake.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:m7qtlrkhg7xmapdxf6k4hci6/bafkreig4rrlayvlryg4kfji577e4fr5p5zdeer45pqpuua4i66kjhqxyfu@jpeg,"I'm yet another annoying podcaster, and I just happen to live in a beer can. tparkpodcast.com is the home of the show and you can support it on https://www.patreon.com/tntucker if you choose.",Tucker Drake,2023-07-15T23:15:18.975Z,2024-11-06T03:24:49.915Z,1345,
did:plc:v7obkyz6ewfwvof7pnquixfz,wozjosh.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:v7obkyz6ewfwvof7pnquixfz/bafkreiffpdlavrvlou3kolo73nvqngzmaqmxms2tj52wlm25oii4szsi3u@jpeg,,Josh,2024-09-02T15:16:54.342Z,2024-10-31T02:56:24.257Z,31,
did:plc:webwaqg2z3evlncbzmqgqks2,chapmont.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:webwaqg2z3evlncbzmqgqks2/bafkreihasugtszvdg5z7wwfq7dwsut7fyvt5mmq4xedlli3c3hybdec5km@jpeg,Journaliste à Radio-Canada,Pierre Chapdelaine de Montvalon,2024-11-15T15:19:58.656Z,2024-11-15T15:23:34.165Z,84,
did:plc:h3jyrcjtnq6mz762khhrw5xr,perezlozano.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:h3jyrcjtnq6mz762khhrw5xr/bafkreiebmzeofyujhkhzkqng5bkrnujxfjnz6oxiwtg6vebpfip5wkchbq@jpeg,Professor i investigador en Teoria Política a la UPF. Director acadèmic de la Fundació Irla. Humanista i melòman.,Lluís Pérez Lozano,2023-10-01T09:11:10.152Z,2024-11-27T10:10:13.708Z,688,
did:plc:dwg6kn5touqxmwwumdmeran6,sidneyrothstein.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:dwg6kn5touqxmwwumdmeran6/bafkreibwtf55fsagycjzdt5mddheqc4tg5366p22gfnxm5mfo6tqpyaixm@jpeg,"Political scientist. Author of 𝑅𝑒𝑐𝑜𝑑𝑖𝑛𝑔 𝑃𝑜𝑤𝑒𝑟 (http://tinyurl.com/RePwr). Tech, labor politics, curiosities of capitalism.",Sidney Rothstein,2023-09-06T00:24:33.346Z,2024-01-26T00:13:56.680Z,677,
did:plc:h67c76dzvj7fm7xpxk7lgppg,stephenbuggy.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:h67c76dzvj7fm7xpxk7lgppg/bafkreiewcvfgmwu7d53ncbajwcv5xfscl3bh4ldsxoro6bj7c3mtlvhu54@jpeg,I work with data and on Homelessness. I am learning Portuguese. I live in Belfast,Stephen Buggy,2024-07-28T14:00:28.806Z,2024-11-22T14:26:51.016Z,30,
did:plc:u7w2k2tk4s2wtk4o6a7dlqrg,caterinafr.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:u7w2k2tk4s2wtk4o6a7dlqrg/bafkreigsldpn7ymyg5bodslsg7nmv655ryceqyioeaadqmgdw52k5tyzpe@jpeg,"Associate Professor| SciencesPo_CEE | Editor 
Routledge Series on Extremism and Democracy | Incoming editor EJPR| Open science","Caterina Froio, transitioning to bsky",2023-11-22T13:00:41.369Z,2024-11-19T19:02:33.800Z,2459,
did:plc:szeseipbir3l6u4wv4muamfb,smalnes.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:szeseipbir3l6u4wv4muamfb/bafkreidqawa33pmo7tlucljgsvlnp3xdsicllxzpigt3ha6ruibp3lqe6y@jpeg,,,2024-11-20T19:53:30.436Z,2024-11-20T20:08:28.239Z,24,
did:plc:co5dia66j3afsj7rt7lnk6ei,atrasi.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:co5dia66j3afsj7rt7lnk6ei/bafkreih4oj4iyywiuecd37b4livfk2dvwsbuoejymz3swglxdev6eusd24@jpeg,"PhD Candidate at Johns Hopkins, Political Science. Currently Visiting Researcher at Goethe Uni, Frankfurt. Very often nerding out on maps 🌍🌎🌏",Aila Trasi,2024-11-12T19:46:21.539Z,2024-11-12T19:58:38.137Z,280,
did:plc:schrknfi6oe3undvmx57mj6j,end--user.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:schrknfi6oe3undvmx57mj6j/bafkreibzsdviexbniagtzncmyyqilixeap675zoppwgggvpeh5f2pjvdtq@jpeg,"Archtecture: Art Nouveau - Modern - International Style - Arts and Crafts - FLW - Neomodern

Automobiles: F1 - endurance racing - manual transmissions - naturally aspirated V8s - I want a Citroën Ami

Tech: Linux - macOS - Windows - PC gaming - VR",End User,2024-09-09T16:47:07.553Z,2024-11-24T17:49:57.808Z,45,
